,mncoef,mncoef_bin,fracODC
59076,0.40165632055306566,"(0.373, 0.407]",0.11513157894736842
59077,0.4265317747628544,"(0.407, 0.442]",0.06930693069306931
59078,0.38696154929529625,"(0.373, 0.407]",0.10294117647058823
59079,0.39318514714942154,"(0.373, 0.407]",0.1318181818181818
59080,0.34394370663652934,"(0.338, 0.373]",0.14957264957264957
59081,0.3415034659271127,"(0.338, 0.373]",0.1794871794871795
59082,0.43421032597482867,"(0.407, 0.442]",0.1916376306620209
59083,0.35523264138589644,"(0.338, 0.373]",0.20068027210884354
59084,0.4305156913041147,"(0.407, 0.442]",0.199203187250996
59085,0.3466763392509219,"(0.338, 0.373]",0.2154696132596685
59086,0.33002642447046004,"(0.303, 0.338]",0.18691588785046728
59129,0.32326529565001194,"(0.303, 0.338]",0.1650485436893204
59130,0.34546872295261283,"(0.338, 0.373]",0.1921182266009852
59131,0.2882670337666819,"(0.269, 0.303]",0.19815668202764977
59132,0.3117100394803049,"(0.303, 0.338]",0.19742489270386265
59133,0.3428893153156043,"(0.338, 0.373]",0.13909774436090225
59134,0.33110276911880704,"(0.303, 0.338]",0.11666666666666667
59135,0.41866782038623457,"(0.407, 0.442]",0.09967845659163987
59136,0.3491800276504493,"(0.338, 0.373]",0.13194444444444445
59137,0.3559470121513193,"(0.338, 0.373]",0.16260162601626016
59138,0.3921652485075102,"(0.373, 0.407]",0.18421052631578946
59139,0.3897553438099392,"(0.373, 0.407]",0.1801470588235294
59140,0.36269580575595944,"(0.338, 0.373]",0.1762820512820513
59141,0.32306566138381765,"(0.303, 0.338]",0.17665615141955837
59142,0.315537237970715,"(0.303, 0.338]",0.17518248175182483
59144,0.28253782133548366,"(0.269, 0.303]",0.18556701030927836
59186,0.3346283389637406,"(0.303, 0.338]",0.15306122448979592
59187,0.32536113905992625,"(0.303, 0.338]",0.18947368421052632
59188,0.35266298013051617,"(0.338, 0.373]",0.1848341232227488
59189,0.41283619539101973,"(0.407, 0.442]",0.20175438596491227
59190,0.36179263219144286,"(0.338, 0.373]",0.15942028985507245
59191,0.3250685375858695,"(0.303, 0.338]",0.12779552715654952
59192,0.3217414366983735,"(0.303, 0.338]",0.13333333333333333
59196,0.356116415248137,"(0.338, 0.373]",0.16433566433566432
59197,0.22349812753527895,"(0.2, 0.234]",0.146875
59198,0.28498432052501976,"(0.269, 0.303]",0.14678899082568808
59199,0.35748604628385466,"(0.338, 0.373]",0.13541666666666666
59200,0.4074919106974075,"(0.407, 0.442]",0.14583333333333334
59201,0.32536778679040324,"(0.303, 0.338]",0.10576923076923077
59252,0.4134779759883464,"(0.407, 0.442]",0.16455696202531644
59253,0.22405528592445717,"(0.2, 0.234]",0.15178571428571427
59254,0.28829398061135864,"(0.269, 0.303]",0.15680473372781065
59255,0.316569210845745,"(0.303, 0.338]",0.13915857605177995
59256,0.32622089982458125,"(0.303, 0.338]",0.14485981308411214
59257,0.209551693363945,"(0.2, 0.234]",0.1297709923664122
59310,0.31820319681967213,"(0.303, 0.338]",0.15384615384615385
59311,0.3050593103677512,"(0.303, 0.338]",0.1590909090909091
59364,0.22031131015382305,"(0.2, 0.234]",0.1511111111111111
60062,0.33068743445528603,"(0.303, 0.338]",0.641860465116279
60067,0.40097414687038574,"(0.373, 0.407]",0.6431924882629108
60081,0.2990028908792154,"(0.269, 0.303]",0.6963350785340314
60220,0.38066464174864306,"(0.373, 0.407]",0.2116788321167883
60234,0.4512753754627057,"(0.442, 0.476]",0.17293233082706766
60286,0.17909770805793188,"(0.165, 0.2]",0.3208955223880597
60304,0.35786211000755147,"(0.338, 0.373]",0.3142857142857143
60326,0.37938782845981783,"(0.373, 0.407]",0.34306569343065696
60349,0.34114934453392737,"(0.338, 0.373]",0.3722627737226277
60350,0.32927083148963393,"(0.303, 0.338]",0.31297709923664124
60351,0.3038256359937584,"(0.303, 0.338]",0.1875
60352,0.2807795798698289,"(0.269, 0.303]",0.23275862068965517
60380,0.43600574242563134,"(0.407, 0.442]",0.40268456375838924
60381,0.4260096461889344,"(0.407, 0.442]",0.1935483870967742
60382,0.194767845761688,"(0.165, 0.2]",0.2283464566929134
60473,0.30300369003262223,"(0.269, 0.303]",0.22556390977443608
60501,0.28484451336216404,"(0.269, 0.303]",0.25
60502,0.19529430529651653,"(0.165, 0.2]",0.23741007194244604
60503,0.3114909078898522,"(0.303, 0.338]",0.1746031746031746
60522,0.33645300909418396,"(0.303, 0.338]",0.2585034013605442
60523,0.20948435348011749,"(0.2, 0.234]",0.23404255319148937
60524,0.3556724434904353,"(0.338, 0.373]",0.1865671641791045
60525,0.2915124439174698,"(0.269, 0.303]",0.17557251908396945
60526,0.2903036798827613,"(0.269, 0.303]",0.15384615384615385
60542,0.3495137426218092,"(0.338, 0.373]",0.36075949367088606
60543,0.40094038900575685,"(0.373, 0.407]",0.2549019607843137
60544,0.3462364779016081,"(0.338, 0.373]",0.24025974025974026
60546,0.35438035965066966,"(0.338, 0.373]",0.145985401459854
60547,0.3804130771946217,"(0.373, 0.407]",0.13114754098360656
60562,0.3871896286854244,"(0.373, 0.407]",0.3525641025641026
60563,0.3756750729102228,"(0.373, 0.407]",0.3063583815028902
60564,0.33072101153773525,"(0.303, 0.338]",0.22377622377622378
60565,0.3708839947011537,"(0.338, 0.373]",0.21379310344827587
60582,0.41861608515357823,"(0.407, 0.442]",0.3691275167785235
60583,0.39955411658102175,"(0.373, 0.407]",0.31736526946107785
60584,0.34303150313724223,"(0.338, 0.373]",0.21666666666666667
60585,0.40370254733614563,"(0.373, 0.407]",0.18045112781954886
60586,0.23119470876489578,"(0.2, 0.234]",0.18439716312056736
60587,0.3613915096865361,"(0.338, 0.373]",0.15436241610738255
60588,0.32745051097007843,"(0.303, 0.338]",0.14705882352941177
60605,0.35855948967266893,"(0.338, 0.373]",0.3815789473684211
60606,0.30776618075717593,"(0.303, 0.338]",0.3248407643312102
60607,0.38635095070709946,"(0.373, 0.407]",0.19230769230769232
60608,0.36414305768531685,"(0.338, 0.373]",0.18181818181818182
60609,0.41787773024710284,"(0.407, 0.442]",0.19333333333333333
60610,0.43028287725987796,"(0.407, 0.442]",0.16216216216216217
60611,0.3877584858544356,"(0.373, 0.407]",0.15384615384615385
60632,0.4216168803333235,"(0.407, 0.442]",0.38095238095238093
60633,0.32366784898297457,"(0.303, 0.338]",0.33783783783783783
60634,0.38647789299464497,"(0.373, 0.407]",0.23448275862068965
60635,0.39382175362160493,"(0.373, 0.407]",0.21333333333333335
60636,0.41388640235023855,"(0.407, 0.442]",0.21818181818181817
60637,0.3320137068632103,"(0.303, 0.338]",0.21764705882352942
60638,0.2769997914473557,"(0.269, 0.303]",0.1566265060240964
60639,0.3458511999959438,"(0.338, 0.373]",0.16891891891891891
60640,0.35258096800566957,"(0.338, 0.373]",0.17692307692307693
60664,0.38620264095145174,"(0.373, 0.407]",0.4
60665,0.37159886819328747,"(0.338, 0.373]",0.21830985915492956
60666,0.45724362427946125,"(0.442, 0.476]",0.23870967741935484
60667,0.45587191999433857,"(0.442, 0.476]",0.21951219512195122
60668,0.3631820688811103,"(0.338, 0.373]",0.23214285714285715
60669,0.36803803873015756,"(0.338, 0.373]",0.20833333333333334
60670,0.3780106637761576,"(0.373, 0.407]",0.17964071856287425
60671,0.3781219372792996,"(0.373, 0.407]",0.18791946308724833
60672,0.3877836528269226,"(0.373, 0.407]",0.2
60673,0.41383220977254814,"(0.407, 0.442]",0.1875
60694,0.1482621945201813,"(0.131, 0.165]",0.23717948717948717
60695,0.35532446785823857,"(0.338, 0.373]",0.23952095808383234
60696,0.35930653868480017,"(0.338, 0.373]",0.21764705882352942
60697,0.37777827808942344,"(0.373, 0.407]",0.2529411764705882
60698,0.36967400587675336,"(0.338, 0.373]",0.21764705882352942
60699,0.39894231501740407,"(0.373, 0.407]",0.2
60700,0.39227965398298925,"(0.373, 0.407]",0.2129032258064516
60701,0.40133604752319674,"(0.373, 0.407]",0.20666666666666667
60702,0.3495788349637094,"(0.338, 0.373]",0.2077922077922078
60704,0.40486051597742356,"(0.373, 0.407]",0.2348993288590604
60705,0.3361546165394486,"(0.303, 0.338]",0.20567375886524822
60724,0.39147522364285037,"(0.373, 0.407]",0.24242424242424243
60725,0.3437273352487824,"(0.338, 0.373]",0.21212121212121213
60726,0.4223200369303609,"(0.407, 0.442]",0.23417721518987342
60727,0.40814866915716796,"(0.407, 0.442]",0.20754716981132076
60728,0.3952796377785508,"(0.373, 0.407]",0.20625
60729,0.4133656246215818,"(0.407, 0.442]",0.20261437908496732
60730,0.2888857165431008,"(0.269, 0.303]",0.1895424836601307
60731,0.3858342080313483,"(0.373, 0.407]",0.18243243243243243
60732,0.4107680850565836,"(0.407, 0.442]",0.18518518518518517
60733,0.3609273403596153,"(0.338, 0.373]",0.20437956204379562
60734,0.35887102638992874,"(0.338, 0.373]",0.17692307692307693
60752,0.3330093889958981,"(0.303, 0.338]",0.23448275862068965
60753,0.19760854482667903,"(0.165, 0.2]",0.19858156028368795
60754,0.35417193606791797,"(0.338, 0.373]",0.21374045801526717
60755,0.38580383964682696,"(0.373, 0.407]",0.18115942028985507
60756,0.38730311465243944,"(0.373, 0.407]",0.21897810218978103
60757,0.35587797044607195,"(0.338, 0.373]",0.20300751879699247
60758,0.3811105269012862,"(0.373, 0.407]",0.1888111888111888
60759,0.3504744423941165,"(0.338, 0.373]",0.2116788321167883
60760,0.39968661955422813,"(0.373, 0.407]",0.21052631578947367
60761,0.3877252364754864,"(0.373, 0.407]",0.23484848484848486
60762,0.2510204332168286,"(0.234, 0.269]",0.21774193548387097
60779,0.33681016453916657,"(0.303, 0.338]",0.20588235294117646
60780,0.4019331237262167,"(0.373, 0.407]",0.2074074074074074
60781,0.3715891768746112,"(0.338, 0.373]",0.19594594594594594
60782,0.41432230601790593,"(0.407, 0.442]",0.20689655172413793
60783,0.2805446209661978,"(0.269, 0.303]",0.20155038759689922
60784,0.39089796949086836,"(0.373, 0.407]",0.1796875
60785,0.32666828482555094,"(0.303, 0.338]",0.2033898305084746
60786,0.3528709739248341,"(0.338, 0.373]",0.19834710743801653
60787,0.37917894056774704,"(0.373, 0.407]",0.22727272727272727
60788,0.2966311248615227,"(0.269, 0.303]",0.208
60806,0.3763888341129731,"(0.373, 0.407]",0.2835820895522388
60807,0.37685527763954035,"(0.373, 0.407]",0.2426470588235294
60808,0.3805009860198055,"(0.373, 0.407]",0.2323943661971831
60809,0.3911759684268828,"(0.373, 0.407]",0.19863013698630136
60810,0.38939128148145746,"(0.373, 0.407]",0.21481481481481482
60811,0.3961909865778824,"(0.373, 0.407]",0.1774193548387097
60812,0.35433709427519977,"(0.338, 0.373]",0.1896551724137931
60813,0.38928100972056695,"(0.373, 0.407]",0.17355371900826447
60814,0.43670772563550125,"(0.407, 0.442]",0.18604651162790697
60828,0.40064169478174183,"(0.373, 0.407]",0.35714285714285715
60829,0.34925615809714916,"(0.338, 0.373]",0.328
60830,0.351322717119556,"(0.338, 0.373]",0.28125
60831,0.4258746031668445,"(0.407, 0.442]",0.27007299270072993
60832,0.40228915604596155,"(0.373, 0.407]",0.21379310344827587
60846,0.3456009043366427,"(0.338, 0.373]",0.3923076923076923
60847,0.40105781025991577,"(0.373, 0.407]",0.4126984126984127
60848,0.4144238618562459,"(0.407, 0.442]",0.3225806451612903
60866,0.37285153663394605,"(0.373, 0.407]",0.38620689655172413
60867,0.4080952886880362,"(0.407, 0.442]",0.38848920863309355
60868,0.45606999879135696,"(0.442, 0.476]",0.3475177304964539
60887,0.3558344609635008,"(0.338, 0.373]",0.4
60888,0.4815499674006025,"(0.476, 0.511]",0.37037037037037035
60889,0.4041397747976841,"(0.373, 0.407]",0.34965034965034963
60890,0.4131056331563751,"(0.407, 0.442]",0.31386861313868614
60907,0.3423337801076443,"(0.338, 0.373]",0.3706293706293706
60908,0.41136218735729474,"(0.407, 0.442]",0.3333333333333333
60909,0.41529405937290453,"(0.407, 0.442]",0.27972027972027974
60910,0.4354476736941659,"(0.407, 0.442]",0.24324324324324326
60913,0.37519859996376104,"(0.373, 0.407]",0.2748091603053435
60930,0.2672010173452495,"(0.234, 0.269]",0.33793103448275863
60931,0.15208085210195377,"(0.131, 0.165]",0.3150684931506849
60932,0.3397262152974487,"(0.338, 0.373]",0.2348993288590604
60935,0.32472535745523423,"(0.303, 0.338]",0.2671232876712329
60936,0.33938910255910126,"(0.338, 0.373]",0.26865671641791045
60945,0.3091758603001396,"(0.303, 0.338]",0.24489795918367346
60946,0.2677064872482835,"(0.234, 0.269]",0.2721518987341772
60947,0.3483880613662737,"(0.338, 0.373]",0.2549019607843137
60948,0.31447395676465767,"(0.303, 0.338]",0.24025974025974026
60949,0.30038101971002984,"(0.269, 0.303]",0.2463768115942029
60950,0.3150938249696805,"(0.303, 0.338]",0.2222222222222222
60951,0.3908432335494947,"(0.373, 0.407]",0.22580645161290322
60952,0.3858596870895846,"(0.373, 0.407]",0.2248062015503876
60962,0.3889823437627387,"(0.373, 0.407]",0.24836601307189543
60963,0.4108532268407501,"(0.407, 0.442]",0.24358974358974358
60964,0.2460108793268687,"(0.234, 0.269]",0.2236842105263158
60965,0.29929780456618754,"(0.269, 0.303]",0.23703703703703705
60966,0.3839111165840509,"(0.373, 0.407]",0.224
60967,0.369535472786311,"(0.338, 0.373]",0.23529411764705882
60968,0.38158919017917303,"(0.373, 0.407]",0.24369747899159663
60969,0.143003643565876,"(0.131, 0.165]",0.20491803278688525
60971,0.1718995738337991,"(0.165, 0.2]",0.2
60972,0.3818154981417303,"(0.373, 0.407]",0.2066115702479339
60973,0.13244837109852758,"(0.131, 0.165]",0.23423423423423423
60974,0.23952463874698404,"(0.234, 0.269]",0.2595419847328244
60986,0.3898884633837475,"(0.373, 0.407]",0.21323529411764705
60987,0.3986860083442429,"(0.373, 0.407]",0.2318840579710145
60988,0.2949575289650043,"(0.269, 0.303]",0.21739130434782608
60989,0.2929574523402411,"(0.269, 0.303]",0.19008264462809918
60990,0.392903843363332,"(0.373, 0.407]",0.17073170731707318
60991,0.2604812526695058,"(0.234, 0.269]",0.19166666666666668
60992,0.2523775293946493,"(0.234, 0.269]",0.1935483870967742
60993,0.24303865890477816,"(0.234, 0.269]",0.1937984496124031
60994,0.2552591249219139,"(0.234, 0.269]",0.18333333333333332
60995,0.3295294759375474,"(0.303, 0.338]",0.17054263565891473
60996,0.3926413763554254,"(0.373, 0.407]",0.15702479338842976
60997,0.36338047987825217,"(0.338, 0.373]",0.16666666666666666
60998,0.28799938119569196,"(0.269, 0.303]",0.1891891891891892
60999,0.3042032163069984,"(0.303, 0.338]",0.18269230769230768
61000,0.3440002415572116,"(0.338, 0.373]",0.1826086956521739
61001,0.3712060338156354,"(0.338, 0.373]",0.1796875
61002,0.3504135414482936,"(0.338, 0.373]",0.15671641791044777
61003,0.4009186606015422,"(0.373, 0.407]",0.14788732394366197
61004,0.4657330195020191,"(0.442, 0.476]",0.14705882352941177
61014,0.2221175717248339,"(0.2, 0.234]",0.16129032258064516
61015,0.40070992001851685,"(0.373, 0.407]",0.15503875968992248
61016,0.313158027496988,"(0.303, 0.338]",0.1893939393939394
61017,0.31494190422268126,"(0.303, 0.338]",0.20588235294117646
61018,0.370406770115574,"(0.338, 0.373]",0.22794117647058823
61020,0.4352190155146069,"(0.407, 0.442]",0.20863309352517986
61021,0.3882373220395629,"(0.373, 0.407]",0.18604651162790697
61022,0.3742223837106386,"(0.373, 0.407]",0.1953125
61023,0.41501298983858176,"(0.407, 0.442]",0.19658119658119658
61026,0.3782535782490877,"(0.373, 0.407]",0.1925925925925926
61027,0.3343244473608598,"(0.303, 0.338]",0.1793103448275862
61028,0.3896052520230472,"(0.373, 0.407]",0.16546762589928057
61029,0.4118455102305187,"(0.407, 0.442]",0.136
61030,0.30924476837721837,"(0.303, 0.338]",0.14049586776859505
61040,0.29102430579698263,"(0.269, 0.303]",0.22142857142857142
61041,0.2814962324752777,"(0.269, 0.303]",0.18181818181818182
61042,0.2993314070256671,"(0.269, 0.303]",0.1958041958041958
61043,0.3536994078554645,"(0.338, 0.373]",0.20437956204379562
61044,0.17634202380172878,"(0.165, 0.2]",0.2074074074074074
61045,0.2813769227120452,"(0.269, 0.303]",0.1875
61046,0.2833043800003808,"(0.269, 0.303]",0.18382352941176472
61047,0.35542432113909994,"(0.338, 0.373]",0.2
61048,0.3815510275891676,"(0.373, 0.407]",0.21232876712328766
61049,0.34578839677219325,"(0.338, 0.373]",0.23776223776223776
61050,0.4371969951914353,"(0.407, 0.442]",0.22302158273381295
61051,0.37892757764300444,"(0.373, 0.407]",0.2127659574468085
61052,0.3879734330230351,"(0.373, 0.407]",0.19166666666666668
61053,0.3733562964397956,"(0.373, 0.407]",0.19298245614035087
61054,0.37617429667241237,"(0.373, 0.407]",0.2
61058,0.3548435510623424,"(0.338, 0.373]",0.1323529411764706
61059,0.4137984831267795,"(0.407, 0.442]",0.12121212121212122
61060,0.38801741970698794,"(0.373, 0.407]",0.13008130081300814
61061,0.31550262184480155,"(0.303, 0.338]",0.14516129032258066
61073,0.3390105574019527,"(0.338, 0.373]",0.16
61074,0.3352860186607856,"(0.303, 0.338]",0.17482517482517482
61075,0.2881416742425449,"(0.269, 0.303]",0.17424242424242425
61076,0.2944659808371267,"(0.269, 0.303]",0.14049586776859505
61077,0.4128120801256037,"(0.407, 0.442]",0.14084507042253522
61078,0.25452258480154855,"(0.234, 0.269]",0.14482758620689656
61079,0.22580566019537598,"(0.2, 0.234]",0.16875
61080,0.3533527819805808,"(0.338, 0.373]",0.20512820512820512
61081,0.37561266570407936,"(0.373, 0.407]",0.2054794520547945
61082,0.35010391852705314,"(0.338, 0.373]",0.2152777777777778
61085,0.36798176934133925,"(0.338, 0.373]",0.22857142857142856
61089,0.26170689268283925,"(0.234, 0.269]",0.1037037037037037
61090,0.3948476942523331,"(0.373, 0.407]",0.08461538461538462
61091,0.3005650615098696,"(0.269, 0.303]",0.12195121951219512
61092,0.35059706536108926,"(0.338, 0.373]",0.14516129032258066
61097,0.32881697472690263,"(0.303, 0.338]",0.2937062937062937
61098,0.22700965265965042,"(0.2, 0.234]",0.1678832116788321
61099,0.3788513146633655,"(0.373, 0.407]",0.17164179104477612
61100,0.28067322912023845,"(0.269, 0.303]",0.14173228346456693
61105,0.3744076145100081,"(0.373, 0.407]",0.2152777777777778
61106,0.3872070913556321,"(0.373, 0.407]",0.2391304347826087
61107,0.39328878548104346,"(0.373, 0.407]",0.19834710743801653
61108,0.3908531370645179,"(0.373, 0.407]",0.23214285714285715
61109,0.3705119230924816,"(0.338, 0.373]",0.23636363636363636
61110,0.38767005108660496,"(0.373, 0.407]",0.2072072072072072
61111,0.254222246569659,"(0.234, 0.269]",0.17094017094017094
61112,0.4213860364979361,"(0.407, 0.442]",0.16666666666666666
61113,0.262342248611118,"(0.234, 0.269]",0.14388489208633093
61114,0.4355968086701613,"(0.407, 0.442]",0.14074074074074075
61115,0.3645011648978888,"(0.338, 0.373]",0.17857142857142858
61116,0.4036423560901181,"(0.373, 0.407]",0.1793103448275862
61123,0.15952806689151805,"(0.131, 0.165]",0.272108843537415
61124,0.27888843423586734,"(0.269, 0.303]",0.3136094674556213
61125,0.352886614304706,"(0.338, 0.373]",0.29518072289156627
61126,0.3446436238187757,"(0.338, 0.373]",0.2679738562091503
61127,0.27904472987588713,"(0.269, 0.303]",0.24666666666666667
61128,0.3949751104793721,"(0.373, 0.407]",0.1958041958041958
61129,0.1856984521509287,"(0.165, 0.2]",0.17006802721088435
61130,0.28828560516195123,"(0.269, 0.303]",0.2014388489208633
61131,0.3451526710991668,"(0.338, 0.373]",0.2112676056338028
61132,0.3492544773814355,"(0.338, 0.373]",0.17164179104477612
61133,0.32628173527859405,"(0.303, 0.338]",0.19047619047619047
61134,0.42339254830109296,"(0.407, 0.442]",0.16326530612244897
61136,0.25131513725943344,"(0.234, 0.269]",0.21019108280254778
61137,0.3800797949438085,"(0.373, 0.407]",0.20245398773006135
61138,0.33921917995580736,"(0.338, 0.373]",0.16666666666666666
61139,0.29200216468657175,"(0.269, 0.303]",0.2127659574468085
61140,0.3229227129942295,"(0.303, 0.338]",0.16806722689075632
61141,0.24342027344744888,"(0.234, 0.269]",0.19444444444444445
61142,0.3540387132652395,"(0.338, 0.373]",0.2336448598130841
61143,0.3828214905228654,"(0.373, 0.407]",0.18691588785046728
61144,0.3667689570114895,"(0.338, 0.373]",0.15833333333333333
61145,0.1463923684980425,"(0.131, 0.165]",0.15748031496062992
61146,0.334091659161581,"(0.303, 0.338]",0.14173228346456693
61147,0.37699690076676895,"(0.373, 0.407]",0.13740458015267176
61148,0.4051014402813907,"(0.373, 0.407]",0.19117647058823528
61149,0.39362298885809477,"(0.373, 0.407]",0.21014492753623187
61150,0.45933053746925434,"(0.442, 0.476]",0.265625
61152,0.3292893148505172,"(0.303, 0.338]",0.2827586206896552
61153,0.3816275242502779,"(0.373, 0.407]",0.3
61154,0.27147881389973855,"(0.269, 0.303]",0.2909090909090909
61155,0.3124817669891009,"(0.303, 0.338]",0.17647058823529413
61156,0.2181124459387695,"(0.2, 0.234]",0.1984732824427481
61157,0.2484291024544268,"(0.234, 0.269]",0.208955223880597
61158,0.25269513038725927,"(0.234, 0.269]",0.1953125
61159,0.30633919604862464,"(0.303, 0.338]",0.18253968253968253
61160,0.35986642318293194,"(0.338, 0.373]",0.16901408450704225
61162,0.3884233582584396,"(0.373, 0.407]",0.2080536912751678
61163,0.3374980481717987,"(0.303, 0.338]",0.2185430463576159
61164,0.4014331145438375,"(0.373, 0.407]",0.19708029197080293
61165,0.40733147819831694,"(0.407, 0.442]",0.2318840579710145
61166,0.4056052672317452,"(0.373, 0.407]",0.19083969465648856
61167,0.36208678259475213,"(0.338, 0.373]",0.208
61168,0.34897202754884166,"(0.338, 0.373]",0.21311475409836064
61169,0.339952467382419,"(0.338, 0.373]",0.1694915254237288
61170,0.32827813901611375,"(0.303, 0.338]",0.16379310344827586
61171,0.3493488686154045,"(0.338, 0.373]",0.16279069767441862
61172,0.35078853667124904,"(0.338, 0.373]",0.16129032258064516
61173,0.41308717349858753,"(0.407, 0.442]",0.16923076923076924
61174,0.4279272698968433,"(0.407, 0.442]",0.18571428571428572
61175,0.4003126560227701,"(0.373, 0.407]",0.19852941176470587
61176,0.4217894008850952,"(0.407, 0.442]",0.25547445255474455
61177,0.3349544709910985,"(0.303, 0.338]",0.25384615384615383
61178,0.3551861575340016,"(0.338, 0.373]",0.26356589147286824
61179,0.37714923798043415,"(0.373, 0.407]",0.23387096774193547
61180,0.2599486623591388,"(0.234, 0.269]",0.2777777777777778
61181,0.3858686940176611,"(0.373, 0.407]",0.2883435582822086
61182,0.40766872130309434,"(0.407, 0.442]",0.29411764705882354
61183,0.36702563798159904,"(0.338, 0.373]",0.21052631578947367
61184,0.27854070261235186,"(0.269, 0.303]",0.2246376811594203
61185,0.28425043020969176,"(0.269, 0.303]",0.2589928057553957
61186,0.3374472047654454,"(0.303, 0.338]",0.2605633802816901
61187,0.3516865866269925,"(0.338, 0.373]",0.2518518518518518
61188,0.31416551767885875,"(0.303, 0.338]",0.22794117647058823
61189,0.3426827232809645,"(0.338, 0.373]",0.17777777777777778
61190,0.3767204752585875,"(0.373, 0.407]",0.18045112781954886
61191,0.15349098072423178,"(0.131, 0.165]",0.21804511278195488
61192,0.37308918868898205,"(0.373, 0.407]",0.2222222222222222
61193,0.42802242053306727,"(0.407, 0.442]",0.19230769230769232
61194,0.37035259205031196,"(0.338, 0.373]",0.20149253731343283
61195,0.38745286083610914,"(0.373, 0.407]",0.15942028985507245
61196,0.44639946715072026,"(0.442, 0.476]",0.17647058823529413
61197,0.3732770497967961,"(0.373, 0.407]",0.17557251908396945
61198,0.3520088651197367,"(0.338, 0.373]",0.14285714285714285
61199,0.32410931021142075,"(0.303, 0.338]",0.14754098360655737
61200,0.3327480363657837,"(0.303, 0.338]",0.14728682170542637
61201,0.39878608849272656,"(0.373, 0.407]",0.17647058823529413
61202,0.34616428076730554,"(0.338, 0.373]",0.2125984251968504
61203,0.3168297093756646,"(0.303, 0.338]",0.20610687022900764
61204,0.4300758575447427,"(0.407, 0.442]",0.20300751879699247
61205,0.4031708422427732,"(0.373, 0.407]",0.24305555555555555
61206,0.420912262978793,"(0.407, 0.442]",0.20422535211267606
61207,0.36134820744682766,"(0.338, 0.373]",0.21678321678321677
61208,0.3301674349021589,"(0.303, 0.338]",0.20422535211267606
61209,0.43200643548860035,"(0.407, 0.442]",0.15827338129496402
61210,0.29749187962918433,"(0.269, 0.303]",0.25547445255474455
61211,0.24197792615989772,"(0.234, 0.269]",0.24836601307189543
61212,0.37936046484817226,"(0.373, 0.407]",0.24647887323943662
61213,0.3259793016405007,"(0.303, 0.338]",0.23225806451612904
61214,0.31782589642706854,"(0.303, 0.338]",0.25157232704402516
61215,0.32815927642147785,"(0.303, 0.338]",0.26490066225165565
61216,0.37382868020413906,"(0.373, 0.407]",0.22535211267605634
61217,0.31529196508821167,"(0.303, 0.338]",0.23404255319148937
61218,0.31363564534378674,"(0.303, 0.338]",0.19858156028368795
61219,0.33455198176007744,"(0.303, 0.338]",0.1956521739130435
61220,0.3594956402224317,"(0.338, 0.373]",0.2248062015503876
61221,0.4210287106970302,"(0.407, 0.442]",0.234375
61222,0.3710515597422978,"(0.338, 0.373]",0.1935483870967742
61223,0.4021264674408328,"(0.373, 0.407]",0.21481481481481482
61224,0.33469394176403866,"(0.303, 0.338]",0.19014084507042253
61225,0.37215240332853144,"(0.338, 0.373]",0.17985611510791366
61229,0.3359287530889621,"(0.303, 0.338]",0.16535433070866143
61230,0.3617035659367679,"(0.338, 0.373]",0.1810344827586207
61231,0.4091936128900522,"(0.407, 0.442]",0.19672131147540983
61232,0.36944672501769305,"(0.338, 0.373]",0.1885245901639344
61233,0.4199099303008959,"(0.407, 0.442]",0.22131147540983606
61234,0.2752281897753103,"(0.269, 0.303]",0.2196969696969697
61235,0.33725496297027857,"(0.303, 0.338]",0.1865671641791045
61236,0.38161044278970946,"(0.373, 0.407]",0.2
61237,0.35031809871785463,"(0.338, 0.373]",0.19148936170212766
61238,0.39188945485706334,"(0.373, 0.407]",0.1891891891891892
61239,0.4089906692428179,"(0.407, 0.442]",0.1893939393939394
61240,0.1394558369836182,"(0.131, 0.165]",0.24822695035460993
61241,0.2290415561733632,"(0.2, 0.234]",0.2653061224489796
61242,0.25213755890223233,"(0.234, 0.269]",0.2517482517482518
61243,0.2558651857340251,"(0.234, 0.269]",0.2608695652173913
61244,0.25519417934739563,"(0.234, 0.269]",0.24324324324324326
61245,0.34765675419584935,"(0.338, 0.373]",0.23529411764705882
61246,0.31585735650770574,"(0.303, 0.338]",0.2689655172413793
61247,0.37463603120751016,"(0.373, 0.407]",0.24444444444444444
61248,0.35154842442228346,"(0.338, 0.373]",0.21897810218978103
61249,0.29579361365071466,"(0.269, 0.303]",0.2158273381294964
61250,0.33419288916591333,"(0.303, 0.338]",0.2116788321167883
61251,0.3181894623293317,"(0.303, 0.338]",0.203125
61252,0.3752550940718792,"(0.373, 0.407]",0.23529411764705882
61253,0.32979459723497057,"(0.303, 0.338]",0.23275862068965517
61254,0.4433029281290114,"(0.442, 0.476]",0.2109375
61255,0.3958849902588871,"(0.373, 0.407]",0.21804511278195488
61256,0.35747384953175293,"(0.338, 0.373]",0.1937984496124031
61259,0.24191085822846,"(0.234, 0.269]",0.19327731092436976
61260,0.37182344799757866,"(0.338, 0.373]",0.1953125
61261,0.40500008661416736,"(0.373, 0.407]",0.1743119266055046
61262,0.25664055538036257,"(0.234, 0.269]",0.19166666666666668
61263,0.3441192093683728,"(0.338, 0.373]",0.16393442622950818
61264,0.35587416436771274,"(0.338, 0.373]",0.2032520325203252
